index,frequency,frequency_bin,flux,flux_error,mjd_start,mjd_stop,waveband
1192,1.157e+15,,1.2533e-10,1.073e-12,55314.84897,55314.84897,uv
1193,1.157e+15,,1.4023e-10,8.2537e-13,55275.953854,55275.953854,uv
1194,1.157e+15,,1.5848e-10,1.071e-12,54509.170845,54509.170845,uv
1195,1.157e+15,,1.2826e-10,8.8046e-13,55315.096782,55315.096782,uv
1196,1.157e+15,,1.9408e-10,8.4222e-13,55188.483252,55188.483252,uv
1197,1.157e+15,,1.4117e-10,8.2814e-13,54945.002002,54945.002002,uv
1198,1.157e+15,,1.4796e-10,9.3695e-13,54510.106308,54510.106308,uv
1199,1.157e+15,,2.2173e-10,1.4409e-12,55182.191817,55182.191817,uv
1200,1.157e+15,,1.1354e-10,7.8861e-13,55342.075301,55342.075301,uv
1201,1.157e+15,,1.3573e-10,5.4319e-13,55150.664329,55150.664329,uv
1202,1.157e+15,,8.4218e-11,1.9912e-13,53902.025347,53902.025347,uv
1203,1.157e+15,,1.4458e-10,9.3824e-13,55267.926215,55267.926215,uv
1204,1.157e+15,,1.1711e-10,7.2612e-13,55354.911389,55354.911389,uv
1205,1.157e+15,,1.4282e-10,1.1013e-12,55306.134711,55306.134711,uv
1206,1.157e+15,,1.3032e-10,6.8905e-13,55153.428831,55153.428831,uv
1207,1.157e+15,,1.3155e-10,8.7345e-13,54559.244931,54559.244931,uv
1208,1.157e+15,,1.6057e-10,9.7176e-13,55345.946655,55345.946655,uv
1209,1.157e+15,,9.7524e-11,8.1699e-13,55287.008137,55287.008137,uv
1210,1.157e+15,,1.2453e-10,7.6107e-13,54556.555984,54556.555984,uv
1211,1.157e+15,,1.7151e-10,2.0924e-12,54505.420451,54505.420451,uv
1212,1.157e+15,,1.7384e-10,8.7691e-13,54592.175069,54592.175069,uv
1213,1.157e+15,,1.531e-10,1.24e-12,55245.02669,55245.02669,uv
1214,1.157e+15,,1.3387e-10,8.7068e-13,55228.291528,55228.291528,uv
1215,1.157e+15,,1.912e-11,2.4253e-13,53740.532546,53740.532546,uv
1216,1.157e+15,,1.3334e-10,7.7844e-13,54913.941308,54913.941308,uv
1217,1.157e+15,,1.5593e-10,1.0956e-12,54965.065405,54965.065405,uv
1218,1.157e+15,,1.3591e-10,9.0675e-13,54906.588588,54906.588588,uv
1219,1.157e+15,,1.3968e-10,1.0035e-12,55176.231146,55176.231146,uv
1220,1.157e+15,,1.4191e-10,9.3375e-13,55277.156354,55277.156354,uv
1221,1.157e+15,,9.422e-11,8.1961e-13,54844.743634,54844.743634,uv
1222,1.157e+15,,1.5622e-10,1.1885e-12,54512.454954,54512.454954,uv
1223,1.157e+15,,1.0829e-10,9.4277e-13,54885.614086,54885.614086,uv
1224,1.157e+15,,1.4766e-10,1.7463e-12,55268.942188,55268.942188,uv
1225,1.157e+15,,1.69e-10,1.0567e-12,55225.360613,55225.360613,uv
1226,1.157e+15,,1.2764e-10,9.6525e-13,55259.103854,55259.103854,uv
1227,1.157e+15,,1.3379e-10,8.8965e-13,54892.064861,54892.064861,uv
1228,1.157e+15,,1.7883e-10,9.2059e-13,54593.179236,54593.179236,uv
1229,1.157e+15,,1.28e-10,7.8735e-13,55319.863044,55319.863044,uv
1230,1.157e+15,,1.3555e-10,8.8874e-13,55250.317049,55250.317049,uv
1231,1.157e+15,,1.0019e-10,5.9802e-13,54803.977535,54803.977535,uv
1232,1.157e+15,,1.0431e-10,7.6879e-13,55386.311551,55386.311551,uv
1233,1.157e+15,,1.1921e-10,8.5374e-13,55256.159838,55256.159838,uv
1234,1.157e+15,,1.1451e-10,6.7892e-13,54918.967025,54918.967025,uv
1235,1.157e+15,,8.9758e-11,6.4945e-13,55293.34691,55293.34691,uv
1236,1.157e+15,,1.4122e-10,1.0287e-12,54935.14787,54935.14787,uv
1237,1.157e+15,,1.3852e-10,9.8606e-13,55174.695752,55174.695752,uv
1238,1.157e+15,,1.718e-10,9.2464e-13,54508.506424,54508.506424,uv
1239,1.157e+15,,1.8069e-10,1.2141e-12,54507.162535,54507.162535,uv
1240,1.157e+15,,1.376e-10,7.9568e-13,54914.943484,54914.943484,uv
1241,1.157e+15,,1.8366e-10,1.28e-12,55200.207708,55200.207708,uv
1242,1.157e+15,,1.2081e-10,7.5749e-13,54920.964931,54920.964931,uv
1243,1.157e+15,,1.1724e-10,7.9213e-13,55262.047292,55262.047292,uv
1244,1.157e+15,,1.6952e-10,1.1036e-12,55180.241007,55180.241007,uv
1245,1.157e+15,,1.939e-10,9.4355e-13,54975.033623,54975.033623,uv
1246,1.157e+15,,1.4552e-10,9.6689e-13,55226.292731,55226.292731,uv
1247,1.157e+15,,1.1569e-10,8.3018e-13,54916.958252,54916.958252,uv
1248,1.157e+15,,1.4735e-10,9.5491e-13,55223.278368,55223.278368,uv
1249,1.157e+15,,1.8099e-10,1.4953e-12,55208.376944,55208.376944,uv
1250,1.157e+15,,1.5484e-10,1.0587e-12,55237.015312,55237.015312,uv
1251,1.157e+15,,1.7041e-10,6.9331e-13,54977.042222,54977.042222,uv
1252,1.157e+15,,1.6896e-10,7.6511e-13,54526.314236,54526.314236,uv
1253,1.157e+15,,1.0614e-10,9.328e-13,55362.898542,55362.898542,uv
1254,1.157e+15,,1.196e-10,8.2467e-13,55282.378067,55282.378067,uv
1255,1.157e+15,,1.3992e-10,1.0535e-12,54928.868345,54928.868345,uv
1256,1.157e+15,,1.4611e-10,7.8862e-13,54511.451748,54511.451748,uv
1257,1.157e+15,,9.7103e-11,6.1112e-13,54864.687581,54864.687581,uv
1258,1.157e+15,,9.3099e-11,8.1718e-13,55290.006042,55290.006042,uv
1259,1.157e+15,,1.9296e-10,1.0736e-12,55210.370868,55210.370868,uv
1260,1.157e+15,,1.8396e-10,1.1033e-12,54594.924664,54594.924664,uv
1261,1.157e+15,,1.1858e-10,7.5995e-13,55261.974132,55261.974132,uv
1262,1.157e+15,,1.4368e-10,9.7672e-13,55266.992766,55266.992766,uv
1263,1.157e+15,,1.2392e-10,5.1102e-13,55152.223067,55152.223067,uv
1264,1.157e+15,,1.2987e-10,1.4817e-12,54926.984097,54926.984097,uv
1265,1.157e+15,,1.2823e-10,1.2266e-12,55152.489514,55152.489514,uv
1266,1.157e+15,,1.6062e-10,2.0351e-12,54932.935127,54932.935127,uv
1267,1.157e+15,,1.2487e-10,8.4274e-13,55280.985602,55280.985602,uv
1268,1.157e+15,,1.2378e-10,6.4985e-13,55158.243993,55158.243993,uv
1269,1.157e+15,,1.778e-10,1.2019e-12,55202.54669,55202.54669,uv
1270,1.157e+15,,1.963e-10,3.0875e-12,54973.854259,54973.854259,uv
1271,1.157e+15,,1.4591e-10,9.6865e-13,55327.89772,55327.89772,uv
1272,1.157e+15,,1.2091e-10,8.278e-13,54562.253009,54562.253009,uv
1273,1.157e+15,,1.3623e-10,9.4003e-13,55178.237998,55178.237998,uv
1274,1.157e+15,,8.9971e-11,6.7333e-13,55297.096019,55297.096019,uv
1275,1.157e+15,,1.5737e-10,1.0245e-12,55230.101111,55230.101111,uv
1276,1.157e+15,,1.6998e-10,1.03e-12,55190.40941,55190.40941,uv
1277,1.157e+15,,8.2211e-11,7.4426e-13,54858.514155,54858.514155,uv
1278,1.157e+15,,8.6069e-11,7.8125e-13,54849.088819,54849.088819,uv
1279,1.157e+15,,1.4151e-10,9.2863e-13,55217.327292,55217.327292,uv
1280,1.157e+15,,2.0327e-10,2.0479e-12,55204.293704,55204.293704,uv
1287,1.477e+15,,1.8696e-10,6.2092e-12,57133.317373,57133.328952,uv
1288,1.344e+15,,1.1256e-10,3.7383e-12,55278.022454,55278.026256,uv
1289,1.138e+15,,1.0705e-10,3.5554e-12,55278.026377,55278.029793,uv
1290,1.477e+15,,1.0465e-10,3.4757e-12,55278.01853,55278.022332,uv
1291,1.344e+15,,1.5538e-10,5.1603e-12,55312.156563,55312.159909,uv
1292,1.477e+15,,1.5127e-10,5.0238e-12,55312.153102,55312.156448,uv
1293,1.138e+15,,1.3109e-10,4.3539e-12,55312.160023,55312.163122,uv
1294,1.138e+15,,1.5761e-10,5.2346e-12,55243.032326,55243.036721,uv
1295,1.344e+15,,1.834e-10,6.0909e-12,55243.027708,55243.032194,uv
1296,1.477e+15,,1.8187e-10,6.04e-12,55243.02309,55243.027576,uv
1297,1.344e+15,,2.0672e-10,6.8657e-12,56699.178773,56699.182981,uv
1298,1.138e+15,,1.7124e-10,5.6871e-12,56699.183762,56699.187419,uv
1299,1.477e+15,,1.9577e-10,6.5018e-12,56699.174433,56699.178634,uv
1300,1.344e+15,,3.9754e-10,1.3203e-11,56284.17287,56284.176672,uv
1301,1.138e+15,,3.3542e-10,1.114e-11,56284.176794,56284.180467,uv
1302,1.477e+15,,3.7303e-10,1.2389e-11,56284.168947,56284.172749,uv
1303,1.477e+15,,1.6134e-10,5.3585e-12,55249.238449,55249.242251,uv
1304,1.138e+15,,1.2405e-10,4.1199e-12,55251.526655,55251.531843,uv
1305,1.344e+15,,2.7251e-10,9.0506e-12,55623.31684,55623.321485,uv
1306,1.138e+15,,1.3982e-10,4.6439e-12,55249.246296,55249.249926,uv
1307,1.477e+15,,1.4313e-10,4.7537e-12,55251.515567,55251.520964,uv
1308,1.477e+15,,2.6776e-10,8.8928e-12,55623.31206,55623.316705,uv
1309,1.138e+15,,1.2067e-10,4.0076e-12,56327.142211,56327.143874,uv
1310,1.344e+15,,1.7353e-10,5.7634e-12,56327.141181,56327.14431,uv
1311,1.138e+15,,2.4077e-10,7.9962e-12,55623.32162,55623.326291,uv
1312,1.344e+15,,1.6573e-10,5.504e-12,55249.242373,55249.246175,uv
1313,1.477e+15,,1.9758e-10,6.5621e-12,56327.140162,56327.143364,uv
1314,1.344e+15,,1.4433e-10,4.7939e-12,55251.521111,55251.526508,uv
1315,1.138e+15,,1.5907e-10,5.283e-12,55978.337153,55978.340899,uv
1316,1.477e+15,,1.8354e-10,6.096e-12,55978.329294,55978.333096,uv
1317,1.138e+15,,1.287e-10,4.2745e-12,55246.373762,55246.382863,uv
1318,1.344e+15,,1.9381e-10,6.437e-12,55967.450891,55967.454785,uv
1319,1.344e+15,,1.5395e-10,5.113e-12,55246.368218,55246.377872,uv
1320,1.344e+15,,2.6025e-10,1.0152e-11,54502.880486,54502.882031,uv
