index,frequency,frequency_bin,flux,flux_error,mjd_start,mjd_stop,waveband
3370,1.552e+26,,4.3914e-10,4.6769e-11,54588.29027,54589.30958,gammaray
3371,1.917e+26,,4.3164e-10,4.4774e-11,54588.29027,54589.30958,gammaray
3372,2.37e+26,,3.7648e-10,3.1086e-11,54588.29027,54589.30958,gammaray
3373,2.931e+26,,4.0143e-10,3.2834e-11,54588.29027,54589.30958,gammaray
3374,3.622e+26,,3.5667e-10,3.2734e-11,54588.29027,54589.30958,gammaray
3375,4.476e+26,,2.69e-10,3.0331e-11,54588.29027,54589.30958,gammaray
3376,5.532e+26,,2.95e-10,3.3822e-11,54588.29027,54589.30958,gammaray
3377,6.838e+26,,2.3289e-10,3.2336e-11,54588.29027,54589.30958,gammaray
3378,8.453e+26,,1.9434e-10,3.1934e-11,54588.29027,54589.30958,gammaray
3379,1.045e+27,,1.8316e-10,3.4773e-11,54588.29027,54589.30958,gammaray
3380,1.292e+27,,1.1177e-10,2.9062e-11,54588.29027,54589.30958,gammaray
3381,1.775e+27,,3.8404e-11,1.4546e-11,54588.29027,54589.30958,gammaray
3382,6.649e+25,,8.9818e-11,5.7366e-12,54474.36713,54620.17623,gammaray
3383,8.221e+25,,7.9792e-11,4.5944e-12,54474.36713,54620.17623,gammaray
3384,1.016e+26,,7.4765e-11,3.9683e-12,54474.36713,54620.17623,gammaray
3385,1.255e+26,,7.68e-11,3.8525e-12,54474.36713,54620.17623,gammaray
3386,1.552e+26,,5.7096e-11,3.5037e-12,54474.36713,54620.17623,gammaray
3387,1.917e+26,,5.2934e-11,3.4994e-12,54474.36713,54620.17623,gammaray
3388,2.37e+26,,4.1105e-11,3.2131e-12,54474.36713,54620.17623,gammaray
3389,2.931e+26,,2.7452e-11,2.8133e-12,54474.36713,54620.17623,gammaray
3390,3.622e+26,,2.6296e-11,2.9962e-12,54474.36713,54620.17623,gammaray
3391,4.476e+26,,1.7816e-11,2.7366e-12,54474.36713,54620.17623,gammaray
3392,5.532e+26,,1.5227e-11,2.7356e-12,54474.36713,54620.17623,gammaray
3393,6.838e+26,,1.2611e-11,2.6501e-12,54474.36713,54620.17623,gammaray
3394,8.453e+26,,5.7747e-12,2.1726e-12,54474.36713,54620.17623,gammaray
3395,1.045e+27,,5.8074e-12,2.2495e-12,54474.36713,54620.17623,gammaray
3396,3.24e+25,,1.0702e-10,9.7814e-12,53310.0,53310.0,gammaray
3397,5.029e+25,,7.7635e-11,2.7727e-12,53310.0,53310.0,gammaray
3398,7.762e+25,,6.2239e-11,2.4763e-12,53310.0,53310.0,gammaray
3399,1.204e+26,,5.245e-11,7.5496e-13,53310.0,53310.0,gammaray
3400,1.862e+26,,3.4482e-11,6.7445e-13,53310.0,53310.0,gammaray
3401,2.882e+26,,2.0374e-11,6.1465e-13,53310.0,53310.0,gammaray
3402,4.461e+26,,1.2326e-11,6.5446e-13,53310.0,53310.0,gammaray
3403,3.244e+25,,1.0976e-10,1.0152e-11,53310.0,53310.0,gammaray
3404,5.021e+25,,8.7459e-11,3.228e-12,53310.0,53310.0,gammaray
3405,7.772e+25,,6.8585e-11,2.6875e-12,53310.0,53310.0,gammaray
3406,1.203e+26,,6.2184e-11,2.239e-12,53310.0,53310.0,gammaray
3407,1.862e+26,,4.5494e-11,2.3706e-12,53310.0,53310.0,gammaray
3408,2.882e+26,,2.9685e-11,2.3454e-12,53310.0,53310.0,gammaray
3409,4.46e+26,,1.929e-11,2.3295e-12,53310.0,53310.0,gammaray
3410,6.86e+26,,6.1046e-12,2.5405e-12,53310.0,53310.0,gammaray
3411,6.906e+26,,3.7637e-12,,53310.0,53310.0,gammaray
3412,1.071e+27,,3.4571e-12,,53310.0,53310.0,gammaray
